date,open,high,low,close,volume,market_cap
2021-04-15,62959.53000000,63800.00000000,62020.00000000,63159.98000000,60495376851.28074,1179561609816.9358
2021-04-16,63158.74000000,63520.61000000,60000.00000000,61334.80000000,86260673269.76614,1149602869702.2644
2021-04-17,61334.81000000,62506.05000000,59580.91000000,60006.66000000,63808212132.53643,1125592412523.221
2021-04-18,60006.67000000,60499.00000000,50931.30000000,56150.01000000,102065957642.22952,1053618163309.5769
2021-04-19,56150.01000000,57526.81000000,54221.58000000,55633.14000000,66156275209.79711,1043148020633.034
2021-04-20,55633.14000000,57076.24000000,53329.96000000,56425.00000000,68166802215.759544,1055145534127.332
2021-04-21,56425.00000000,56757.91000000,53536.02000000,53787.63000000,56115370322.140594,1012699264345.6595
2021-04-22,53787.62000000,55521.48000000,50500.00000000,51690.96000000,77897442831.71704,971174701492.849
2021-04-23,51690.95000000,52131.85000000,47500.00000000,51125.14000000,91138220375.4599,956744203682.2198
2021-04-24,51110.56000000,51166.22000000,48657.14000000,50047.84000000,49296256745.65119,937014999515.3855
2021-04-25,50047.84000000,50567.91000000,46930.00000000,49066.77000000,46233432154.225266,915533819859.1393
2021-04-26,49066.76000000,54356.62000000,48753.44000000,54001.39000000,60226926859.91649,1008389773189.793
2021-04-27,54001.38000000,55460.00000000,53222.00000000,55011.97000000,48468560013.13787,1027617870421.6592
2021-04-28,55011.97000000,56428.00000000,53813.16000000,54846.22000000,48072930663.01449,1024625833392.2412
2021-04-29,54846.23000000,55195.84000000,52330.94000000,53555.00000000,46958036373.360306,1001973605935.3958
2021-04-30,53555.00000000,57963.00000000,53013.01000000,57694.27000000,53879045974.4321,1082721727348.0433
2021-05-01,57697.25000000,58458.07000000,56956.14000000,57800.37000000,43967070045.82312,1080897634123.2937
2021-05-02,57797.35000000,57911.02000000,56035.25000000,56578.21000000,39072664393.929405,1057850321948.5465
2021-05-03,56578.21000000,58981.44000000,56435.00000000,57169.39000000,54132470274.07509,1069571255195.5189
2021-05-04,57169.39000000,57200.00000000,53046.69000000,53200.01000000,71296763919.13268,999775008412.3738
2021-05-05,53205.05000000,58069.82000000,52900.00000000,57436.11000000,72158368257.54709,1070969079353.5304
2021-05-06,57436.11000000,58360.00000000,55200.00000000,56393.68000000,87510802710.77629,1056801053574.5111
2021-05-07,56393.68000000,58650.00000000,55241.63000000,57314.75000000,68154805947.0942,1072831991777.4056
2021-05-08,57315.49000000,59500.00000000,56900.00000000,58862.05000000,66812167538.22713,1099271802311.4957
2021-05-09,58866.53000000,59300.00000000,56235.66000000,58240.84000000,67906284080.6139,1088903483393.3053
2021-05-10,58240.83000000,59500.00000000,53400.00000000,55816.14000000,76672978747.69038,1045714370754.1615
2021-05-11,55816.14000000,56862.43000000,54370.00000000,56670.02000000,67726708140.565094,1064993057463.8884
2021-05-12,56670.02000000,58000.01000000,48600.00000000,49631.32000000,75523928654.34041,935512493150.826
2021-05-13,49537.15000000,51367.19000000,46000.00000000,49670.97000000,104203551167.93765,934964766185.9642
2021-05-14,49671.92000000,51483.00000000,48799.75000000,49841.45000000,56820196964.51265,935962705739.4398
2021-05-15,49844.16000000,50700.00000000,46555.00000000,46762.99000000,62896879696.14898,875321252276.1078
2021-05-16,46762.99000000,49795.89000000,43825.39000000,46431.50000000,70636455913.96016,871695620615.745
2021-05-17,46426.83000000,46686.00000000,42001.00000000,43538.04000000,84054878923.85199,819256623328.7307
2021-05-18,43538.02000000,45799.29000000,42250.02000000,42849.78000000,65037066859.11668,800545278567.6873
2021-05-19,42849.78000000,43584.90000000,30000.00000000,36690.09000000,141151477374.61298,697785056487.6051
2021-05-20,36671.23000000,42451.67000000,34850.00000000,40526.64000000,95001812130.50996,759679496751.2783
2021-05-21,40525.39000000,42200.00000000,33488.00000000,37252.01000000,88706010988.29123,698762712553.7339
2021-05-22,37263.35000000,38829.00000000,35200.62000000,37449.73000000,61178935273.653305,702143968883.5249
2021-05-23,37458.51000000,38270.64000000,31111.01000000,34655.25000000,84358034875.51308,654558962027.5841
2021-05-24,34681.44000000,39920.00000000,34031.00000000,38796.29000000,71163197727.3351,723143072419.7241
2021-05-25,38810.99000000,39791.77000000,36419.62000000,38324.72000000,48724794157.985054,715248689989.8947
2021-05-26,38324.72000000,40841.00000000,37800.44000000,39241.91000000,47026386118.47242,737668726732.3829
2021-05-27,39241.92000000,40411.14000000,37134.27000000,38529.98000000,40836817155.71973,723137484747.1467
2021-05-28,38529.99000000,38877.83000000,34684.00000000,35663.49000000,49991590067.73797,668521654364.6696
2021-05-29,35661.79000000,37338.58000000,33632.76000000,34605.15000000,43184025044.772804,654239808356.6592
2021-05-30,34605.15000000,36488.00000000,33379.00000000,35641.27000000,30650274657.695255,668664301773.5417
2021-05-31,35641.26000000,37499.00000000,34153.84000000,37253.81000000,37950798680.48171,699138611681.2975
2021-06-01,37253.82000000,37894.81000000,35666.00000000,36693.09000000,33536905027.710236,688726381047.1788
2021-06-02,36694.85000000,38225.00000000,35920.00000000,37568.68000000,31240691604.199257,704531333543.3906
2021-06-03,37568.68000000,39476.00000000,37170.00000000,39246.79000000,33396718844.557133,733150718114.4554
2021-06-04,39246.78000000,39289.07000000,35555.15000000,36829.00000000,39345490149.31464,691747462828.3618
2021-06-05,36829.15000000,37925.00000000,34800.00000000,35513.20000000,34068172835.766655,662913486273.3402
2021-06-06,35516.07000000,36480.00000000,35222.00000000,35796.31000000,27689283070.836933,671131079523.7289
2021-06-07,35796.31000000,36900.00000000,33300.00000000,33552.79000000,33345528753.340153,626527049947.8439
2021-06-08,33556.96000000,34068.01000000,31000.00000000,33380.81000000,46727462986.366455,629018966290.4011
2021-06-09,33380.80000000,37534.79000000,32396.82000000,37388.05000000,54511387836.11497,705292677171.4633
2021-06-10,37388.05000000,38491.00000000,35782.00000000,36675.72000000,42952476854.83458,691681868464.4717
2021-06-11,36677.83000000,37680.40000000,35936.77000000,37331.98000000,36358044262.709755,698528023663.5321
2021-06-12,37331.98000000,37463.63000000,34600.36000000,35546.11000000,35710196743.32056,668148892256.3638
2021-06-13,35546.12000000,39380.00000000,34757.00000000,39020.57000000,38185633278.287155,733402631079.1185
2021-06-14,39020.56000000,41064.05000000,38730.00000000,40516.29000000,45836408439.45157,761104314502.2867
2021-06-15,40516.28000000,41330.00000000,39506.40000000,40144.04000000,36706248352.237144,756522207420.3483
2021-06-16,40143.80000000,40527.14000000,38116.01000000,38349.01000000,36563438889.78541,718016373177.285
2021-06-17,38349.00000000,39559.88000000,37365.00000000,38092.97000000,36330237284.41833,715652442155.1261
2021-06-18,38092.97000000,38202.84000000,35129.29000000,35819.84000000,35162612172.75275,673761687974.4922
2021-06-19,35820.48000000,36457.00000000,34803.52000000,35483.72000000,28858979691.78587,666901325910.3705
2021-06-20,35483.72000000,36137.72000000,33336.00000000,35600.16000000,35609127163.62243,670634370556.6146
2021-06-21,35600.17000000,35750.00000000,31251.23000000,31608.93000000,51873870276.52254,598335733135.868
2021-06-22,31614.12000000,33298.78000000,28805.00000000,32509.56000000,57443014757.92467,606580031922.7239
2021-06-23,32509.56000000,34881.00000000,31683.00000000,33678.07000000,39798236962.44067,631634847766.2311
2021-06-24,33675.07000000,35298.00000000,32286.57000000,34663.09000000,31862051544.349895,650340461975.8141
2021-06-25,34663.08000000,35500.00000000,31275.00000000,31584.45000000,38635245431.3565,598703019611.4526
2021-06-26,31576.09000000,32730.00000000,30151.00000000,32283.65000000,36873109419.90242,600235334320.8247
2021-06-27,32283.65000000,34749.00000000,31973.45000000,34700.34000000,34335452117.32629,649262127990.3759
2021-06-28,34702.49000000,35297.71000000,33862.72000000,34494.89000000,32453802891.01519,647741224116.9337
2021-06-29,34494.89000000,36600.00000000,34225.43000000,35911.73000000,35121257875.54662,674231340724.4149
2021-06-30,35911.72000000,36100.00000000,34017.55000000,35045.00000000,31024153846.878517,660200427590.4775
2021-07-01,35045.00000000,35057.57000000,32711.00000000,33504.69000000,29129630236.14075,629863895571.7473
2021-07-02,33502.33000000,33977.04000000,32699.00000000,33786.55000000,25084046353.169456,633684390025.5607
2021-07-03,33786.54000000,34945.61000000,33316.73000000,34669.13000000,22986053604.70427,650382046624.6503
2021-07-04,34669.12000000,35967.85000000,34357.15000000,35286.51000000,22727930417.748825,663571591568.1959
2021-07-05,35288.13000000,35293.78000000,33125.55000000,33690.14000000,25894820184.74507,636061920914.8282
2021-07-06,33690.15000000,35118.88000000,33532.00000000,34220.01000000,26106856611.92326,640405812761.686
2021-07-07,34220.02000000,35059.09000000,33777.77000000,33862.12000000,23692220470.135063,636246944189.2604
2021-07-08,33862.11000000,33929.64000000,32077.00000000,32875.71000000,29065577052.29722,617861633771.9894
2021-07-09,32875.71000000,34100.00000000,32261.07000000,33815.81000000,24282108111.21572,637000370375.4657
2021-07-10,33815.81000000,34262.00000000,33004.78000000,33502.87000000,20558304483.59407,632185737683.1548
2021-07-11,33502.87000000,34666.00000000,33306.47000000,34258.99000000,17798828844.27227,643335853171.1349
2021-07-12,34259.00000000,34678.43000000,32658.34000000,33086.63000000,21683885320.611263,623350567666.981
2021-07-13,33086.94000000,33340.00000000,32202.25000000,32729.77000000,19932531699.624603,613002045101.37
2021-07-14,32729.12000000,33114.03000000,31550.00000000,32820.02000000,21779069066.445965,616691143979.958
2021-07-15,32820.03000000,33185.25000000,31133.00000000,31880.00000000,21557729227.284348,595342431373.8641
2021-07-16,31874.49000000,32249.18000000,31020.00000000,31383.87000000,22671859962.66356,588495008675.5178
2021-07-17,31383.86000000,31955.92000000,31164.31000000,31520.07000000,17715455994.789402,592581931071.2119
2021-07-18,31520.07000000,32435.00000000,31108.97000000,31778.56000000,17742105807.895496,597872278369.1111
2021-07-19,31778.57000000,31899.00000000,30407.44000000,30839.65000000,20095540828.295692,580252472382.7122
2021-07-20,30839.65000000,31063.07000000,29278.00000000,29790.35000000,23000299061.896305,561743228116.5483
2021-07-21,29790.34000000,32858.00000000,29482.61000000,32144.51000000,29070652059.995018,605357009416.7555
2021-07-22,32144.51000000,32591.35000000,31708.00000000,32287.83000000,19741588059.45234,607621607805.3499
2021-07-23,32287.58000000,33650.00000000,31924.32000000,33634.09000000,22937379734.633812,627747173675.4332
2021-07-24,33634.10000000,34500.00000000,33401.14000000,34258.14000000,22120323672.367214,642012590040.6406
2021-07-25,34261.51000000,35398.00000000,33851.12000000,35381.02000000,20929083220.53677,664681184168.7764
2021-07-26,35381.02000000,40550.00000000,35205.78000000,37237.60000000,53550491997.72306,701921012034.6644
2021-07-27,37241.33000000,39542.61000000,36383.00000000,39457.87000000,36401287454.43055,732311951673.3547
2021-07-28,39456.61000000,40900.00000000,38772.00000000,40019.56000000,41369107422.717026,751371299910.5153
2021-07-29,40019.57000000,40640.00000000,39200.00000000,40016.48000000,28717414113.01727,750407963580.4731
2021-07-30,40018.49000000,42316.71000000,38313.23000000,42206.37000000,35530501782.520935,786531956383.648
2021-07-31,42206.36000000,42448.00000000,41000.15000000,41461.83000000,28437941447.49927,784039345926.1898
2021-08-01,41461.84000000,42599.00000000,39422.01000000,39845.44000000,28555173661.663795,747403845431.8284
2021-08-02,39850.27000000,40480.01000000,38690.00000000,39147.82000000,28057528866.262108,737440183775.5553
2021-08-03,39146.86000000,39780.00000000,37642.03000000,38207.05000000,28422901237.16951,720835141114.3336
2021-08-04,38207.04000000,39969.66000000,37508.56000000,39723.18000000,27751046040.329308,747085951935.0547
2021-08-05,39723.17000000,41350.00000000,37332.70000000,40862.46000000,38527930905.31518,768416417393.5968
2021-08-06,40862.46000000,43392.43000000,39853.86000000,42836.87000000,40840608016.843094,803853127161.2805
2021-08-07,42836.87000000,44700.00000000,42446.41000000,44572.54000000,42725276705.46515,838457486987.6113
2021-08-08,44572.54000000,45310.00000000,43261.00000000,43794.37000000,39633218478.615295,821704814136.0109
2021-08-09,43794.36000000,46454.15000000,42779.00000000,46253.40000000,42726733997.85781,861862844505.6104
2021-08-10,46248.87000000,46700.00000000,44589.46000000,45584.99000000,35669862361.54627,854344953098.7552
2021-08-11,45585.00000000,46743.47000000,45341.14000000,45511.00000000,35679832771.371475,857660568377.3856
2021-08-12,45510.67000000,46218.12000000,43770.00000000,44399.00000000,35838614930.04035,836054770491.896
2021-08-13,44400.06000000,47886.00000000,44217.39000000,47800.00000000,34320865037.164627,895084141168.7996
2021-08-14,47799.99000000,48144.00000000,45971.03000000,47068.51000000,33294851810.64847,886593539912.8141
2021-08-15,47068.50000000,47372.27000000,45500.00000000,46973.82000000,32863850458.005253,882888202377.7089
2021-08-16,46973.82000000,48053.83000000,45660.00000000,45901.29000000,34221605780.00136,866391335029.3693
2021-08-17,45901.30000000,47160.00000000,44376.00000000,44695.95000000,34488116651.18446,836777066605.9799
2021-08-18,44695.95000000,46000.00000000,44203.28000000,44705.29000000,34668999387.83819,847143004614.999
2021-08-19,44699.37000000,47033.00000000,43927.70000000,46760.62000000,38434805722.952705,867650725472.864
2021-08-20,46760.62000000,49382.99000000,46622.99000000,49322.47000000,36497089236.87114,923013359587.4719
2021-08-21,49322.47000000,49757.04000000,48222.00000000,48821.87000000,42147725293.165855,920750216465.3846
2021-08-22,48821.88000000,49500.00000000,48050.00000000,49239.22000000,27110183703.24463,925630106451.4792
2021-08-23,49239.22000000,50500.00000000,49029.00000000,49488.85000000,35800255386.41374,930729196214.2946
2021-08-24,49488.85000000,49860.00000000,47600.00000000,47674.01000000,38387146174.87064,902489541307.5308
2021-08-25,47674.01000000,49264.30000000,47126.28000000,48973.32000000,33517327123.555378,921328247353.5629
2021-08-26,48973.32000000,49352.84000000,46250.00000000,46843.87000000,33774857002.92822,887832142450.1957
2021-08-27,46843.86000000,49149.93000000,46348.00000000,49069.90000000,34607868773.39842,922969799298.9401
2021-08-28,49069.90000000,49299.00000000,48346.88000000,48895.35000000,28491785397.365837,920017911098.7555
2021-08-29,48895.35000000,49632.27000000,47762.54000000,48767.83000000,26244843557.507874,919515378468.8468
2021-08-30,48767.84000000,48888.61000000,46853.00000000,46982.91000000,32326073271.91957,885729258052.6316
2021-08-31,46982.91000000,48246.11000000,46700.00000000,47100.89000000,34868965959.24512,890014982634.8986
2021-09-01,47100.89000000,49156.00000000,46512.00000000,48810.52000000,39060601275.21267,918058330851.4829
2021-09-02,48810.51000000,50450.13000000,48584.06000000,49246.64000000,39362789535.46043,927323146557.2119
2021-09-03,49246.63000000,51000.00000000,48316.84000000,49999.14000000,42934455726.28852,937295558515.289
2021-09-04,49998.00000000,50535.69000000,49370.00000000,49915.64000000,36985805206.72937,940538655659.8085
2021-09-05,49917.54000000,51900.00000000,49450.00000000,51756.88000000,31765191430.17128,971284117138.44
2021-09-06,51756.88000000,52780.00000000,50969.33000000,52663.90000000,37532574716.902405,992868819862.2306
2021-09-07,52666.20000000,52920.00000000,42843.05000000,46863.73000000,64010507329.271904,881943904968.6511
2021-09-08,46868.57000000,47340.99000000,44412.02000000,46048.31000000,48151104381.084854,866885887154.3109
2021-09-09,46048.31000000,47399.97000000,45513.08000000,46395.14000000,38581092903.84418,876179332243.7437
2021-09-10,46395.14000000,47033.00000000,44132.29000000,44850.91000000,38051987740.157684,842222636395.4677
2021-09-11,44842.20000000,45987.93000000,44722.22000000,45173.69000000,34160277726.441067,849828231595.6722
2021-09-12,45173.68000000,46460.00000000,44742.06000000,46025.24000000,27585855039.22065,869122611514.091
2021-09-13,46025.23000000,46880.00000000,43370.00000000,44940.73000000,40683028027.85497,848992511473.5618
2021-09-14,44940.72000000,47250.00000000,44594.44000000,47111.52000000,38645575965.52751,886524004596.6061
2021-09-15,47103.28000000,48500.00000000,46682.32000000,48121.41000000,30037816650.128475,906727769791.0696
2021-09-16,48121.40000000,48557.00000000,47021.10000000,47737.82000000,31578783374.768665,900990520811.9348
2021-09-17,47737.81000000,48150.00000000,46699.56000000,47299.98000000,27731209179.052345,892585184977.8329
2021-09-18,47299.98000000,48843.20000000,47035.56000000,48292.74000000,27630476157.8273,907957032341.1344
2021-09-19,48292.75000000,48372.83000000,46829.18000000,47241.75000000,26163167368.59442,891560241243.0585
2021-09-20,47241.75000000,47347.25000000,42500.00000000,43015.62000000,41220025453.5186,805826302811.3501
2021-09-21,43016.64000000,43639.00000000,39600.00000000,40734.38000000,45940419565.082825,760802031650.6051
2021-09-22,40734.09000000,44000.55000000,40565.39000000,43543.61000000,36624234960.05299,820460824050.9529
2021-09-23,43546.37000000,44978.00000000,43069.09000000,44865.26000000,33594750549.99859,846615719473.8734
2021-09-24,44865.26000000,45200.00000000,40675.00000000,42810.57000000,42973070342.650276,809772498812.6799
2021-09-25,42810.58000000,42966.84000000,41646.28000000,42670.64000000,30898116660.05655,808279417023.3408
2021-09-26,42670.63000000,43950.00000000,40750.00000000,43160.90000000,30462815705.283737,825341135635.7169
2021-09-27,43160.90000000,44350.00000000,42098.00000000,42147.35000000,30483144439.45263,794889951096.439
2021-09-28,42147.35000000,42787.38000000,40888.00000000,41026.54000000,29691944223.292786,775534111089.4891
2021-09-29,41025.01000000,42590.00000000,40753.88000000,41524.28000000,30068690311.96594,782626384092.2843
2021-09-30,41524.29000000,44141.37000000,41410.17000000,43824.10000000,30859918334.565014,827840965059.6127
2021-10-01,43820.01000000,48495.00000000,43283.03000000,48141.61000000,42089383189.81192,906929641888.8245
2021-10-02,48141.60000000,48336.59000000,47430.18000000,47634.90000000,29742127387.956066,900582483713.1118
2021-10-03,47634.89000000,49228.08000000,47088.00000000,48200.01000000,26034594561.963406,910331395887.4816
2021-10-04,48200.01000000,49536.12000000,46891.00000000,49224.94000000,32691763060.319107,927812140868.0522
2021-10-05,49224.93000000,51886.30000000,49022.40000000,51471.99000000,35480330025.02791,973040988102.9114
2021-10-06,51471.99000000,55750.00000000,50382.41000000,55315.00000000,48462388015.80152,1044675252844.3663
2021-10-07,55315.00000000,55332.31000000,53357.00000000,53785.22000000,36549815857.28183,1015246512238.866
2021-10-08,53785.22000000,56100.00000000,53617.61000000,53951.43000000,33935485256.826164,1016650501581.1074
2021-10-09,53955.67000000,55489.00000000,53661.67000000,54949.72000000,31927344846.446766,1038524699061.4408
2021-10-10,54949.72000000,56561.31000000,54080.00000000,54659.00000000,38579271671.06987,1030788036761.6326
2021-10-11,54659.01000000,57839.04000000,54415.06000000,57471.35000000,41913482915.37917,1084736227837.6608
2021-10-12,57471.35000000,57680.00000000,53879.00000000,55996.93000000,40021384610.698265,1061829863954.1321
2021-10-13,55996.91000000,57777.00000000,54167.19000000,57367.00000000,41216945749.34656,1083366079898.5513
2021-10-14,57370.83000000,58532.54000000,56818.05000000,57347.94000000,35994603913.188385,1082900149762.5826
2021-10-15,57347.94000000,62933.00000000,56850.00000000,61672.42000000,53653355008.40819,1164782155730.3254
2021-10-16,61672.42000000,62378.42000000,60150.00000000,60875.57000000,35385452268.77726,1153847028824.7434
2021-10-17,60875.57000000,61718.39000000,58963.00000000,61528.33000000,29625957541.677635,1160650121141.9934
2021-10-18,61528.32000000,62695.78000000,59844.45000000,62009.84000000,39610183787.235275,1173944883529.633
2021-10-19,62005.60000000,64486.00000000,61322.22000000,64280.59000000,42550624869.2941,1217582580302.557
2021-10-20,64280.59000000,67000.00000000,63481.40000000,66001.41000000,40790757381.601654,1250376460615.7495
2021-10-21,66001.40000000,66639.74000000,62000.00000000,62193.15000000,48709960685.53348,1178926819140.8179
2021-10-22,62193.15000000,63732.39000000,60000.00000000,60688.22000000,40766460604.96904,1151508584004.7793
2021-10-23,60688.23000000,61747.64000000,59562.15000000,61286.75000000,28505039147.788773,1161166467847.4336
2021-10-24,61286.75000000,61500.00000000,59510.63000000,60852.22000000,29982535557.40278,1153315262663.0586
2021-10-25,60852.22000000,63710.63000000,60650.00000000,63078.78000000,30852852368.02752,1192131994832.5864
2021-10-26,63078.78000000,63293.48000000,59817.55000000,60328.81000000,33233702858.09473,1143497865064.6724
2021-10-27,60328.81000000,61496.00000000,58000.00000000,58413.44000000,43976252157.068634,1105754837660.925
2021-10-28,58413.44000000,62499.00000000,57820.00000000,60575.89000000,52318597556.794624,1145912030969.1882
2021-10-29,60575.90000000,62980.00000000,60174.81000000,62253.71000000,38648967244.95182,1178047465292.3657
2021-10-30,62253.70000000,62359.25000000,60673.00000000,61859.19000000,31810216329.529858,1166423768409.5984
2021-10-31,61859.19000000,62405.30000000,59945.36000000,61299.80000000,32494948460.791386,1159841954948.4832
2021-11-01,61299.81000000,62437.74000000,59405.00000000,60911.11000000,35834742028.38199,1152831210803.7048
2021-11-02,60911.12000000,64270.00000000,60624.68000000,63219.99000000,37335066460.155334,1186951581189.4705
2021-11-03,63220.57000000,63500.00000000,60382.76000000,62896.48000000,36561444796.93016,1187048124213.9268
2021-11-04,62896.49000000,63086.31000000,60677.01000000,61395.01000000,33152275947.43255,1157101738112.7314
2021-11-05,61395.01000000,62595.72000000,60721.00000000,60937.12000000,31182137447.967434,1154530569293.3604
2021-11-06,60940.18000000,61560.49000000,60050.00000000,61470.61000000,31423601393.173405,1162489871875.4807
2021-11-07,61470.62000000,63286.35000000,61322.78000000,63273.59000000,24877902989.784378,1191631271447.797
2021-11-08,63273.58000000,67789.00000000,63273.58000000,67525.83000000,105426313891.40913,1278797895528.3608
2021-11-09,67525.82000000,68524.25000000,66222.40000000,66947.66000000,41207912437.79217,1268116896159.246
2021-11-10,66947.67000000,69000.00000000,62822.90000000,64882.43000000,48648563669.37678,1221681091090.6301
2021-11-11,64882.42000000,65600.07000000,64100.00000000,64774.26000000,35457583783.213585,1228606858156.6921
2021-11-12,64774.25000000,65450.70000000,62278.00000000,64122.23000000,36872626217.741356,1215930166022.9006
2021-11-13,64122.22000000,65000.00000000,63360.22000000,64380.00000000,29677693457.31651,1220299721850.586
2021-11-14,64380.01000000,65550.51000000,63576.27000000,65519.10000000,26088449436.717113,1239021452560.904
2021-11-15,65519.11000000,66401.82000000,63400.00000000,63606.74000000,32107212452.298412,1206711952537.9358
2021-11-16,63606.73000000,63617.31000000,58574.07000000,60058.87000000,48978396010.968155,1141910823555.9597
2021-11-17,60058.87000000,60840.23000000,58373.00000000,60344.87000000,39200729529.48786,1138136620641.4888
2021-11-18,60344.86000000,60976.00000000,56474.26000000,56891.62000000,41828523861.71753,1075758915731.0365
2021-11-19,56891.62000000,58320.00000000,55600.00000000,58052.24000000,37851259606.14217,1103594176399.3167
2021-11-20,58057.10000000,59845.00000000,57353.00000000,59707.51000000,29676550711.713173,1134300362589.2896
2021-11-21,59707.52000000,60029.76000000,58486.65000000,58622.02000000,25743426946.961926,1120610791475.7502
2021-11-22,58617.70000000,59444.00000000,55610.00000000,56247.18000000,34001467918.52828,1064619437494.1869
2021-11-23,56243.83000000,58009.99000000,55317.00000000,57541.27000000,36421192856.53637,1090380950871.23
2021-11-24,57541.26000000,57735.00000000,55837.00000000,57138.29000000,31695369987.85105,1080039673037.4923
2021-11-25,57138.29000000,59398.90000000,57000.00000000,58960.36000000,33721097081.419792,1112182356756.767
2021-11-26,58960.37000000,59150.00000000,53500.00000000,53726.53000000,41325811946.27098,1016487054819.7161
2021-11-27,53723.72000000,55280.00000000,53610.00000000,54721.03000000,28256851067.70268,1030781591912.8181
2021-11-28,54716.47000000,57445.05000000,53256.64000000,57274.88000000,27659464986.73885,1080980050980.763
2021-11-29,57274.89000000,58865.97000000,56666.67000000,57776.25000000,30985196646.76598,1092574224475.6908
2021-11-30,57776.25000000,59176.99000000,55875.55000000,56950.56000000,35723038603.83064,1076804436724.3245
2021-12-01,56950.56000000,59053.55000000,56458.01000000,57184.07000000,49383073891.00049,1079838995016.5873
2021-12-02,57184.07000000,57375.47000000,55777.77000000,56480.34000000,36296342256.75686,1067406204922.5636
2021-12-03,56484.26000000,57600.00000000,51680.00000000,53601.05000000,39527112725.92275,1016040747069.7008
2021-12-04,53601.05000000,53859.10000000,42000.30000000,49152.47000000,55941408415.03649,930097457941.656
2021-12-05,49152.46000000,49699.05000000,47727.21000000,49396.33000000,32826574574.44167,932015145132.0604
2021-12-06,49396.32000000,50891.11000000,47100.00000000,50441.92000000,36126018721.826546,953396710269.5476
2021-12-07,50441.91000000,51936.33000000,50039.74000000,50588.95000000,30083305919.5604,956961313925.818
2021-12-08,50588.95000000,51200.00000000,48600.00000000,50471.19000000,26590164539.05959,954800139986.473
2021-12-09,50471.19000000,50797.76000000,47320.00000000,47545.59000000,27269362515.246876,904878061656.8508
2021-12-10,47535.90000000,50125.00000000,46852.00000000,47140.54000000,29611257204.740986,893919955029.865
2021-12-11,47140.54000000,49485.71000000,46751.00000000,49389.99000000,24619129766.774235,930603779263.9766
2021-12-12,49389.99000000,50777.00000000,48638.00000000,50053.90000000,19871029748.355583,945932497231.4797
2021-12-13,50053.90000000,50189.97000000,45672.75000000,46702.75000000,29628245402.124134,882570058436.5184
2021-12-14,46702.76000000,48700.41000000,46290.00000000,48343.28000000,30152105689.95273,915015634616.989
2021-12-15,48336.95000000,49500.00000000,46547.00000000,48864.98000000,33782603071.208714,925006387197.2257
2021-12-16,48864.98000000,49436.43000000,47511.00000000,47632.38000000,24699414443.565502,901558072618.6224
2021-12-17,47632.38000000,47995.96000000,45456.00000000,46131.20000000,30617760444.44956,875783175210.4042
2021-12-18,46133.83000000,47392.37000000,45500.00000000,46834.48000000,23305069269.64378,887944269264.0427
2021-12-19,46834.47000000,48300.01000000,46406.91000000,46681.23000000,23002876885.701263,884905649263.6449
2021-12-20,46681.24000000,47537.57000000,45558.85000000,46914.16000000,29356191956.181854,890808857615.3627
2021-12-21,46914.17000000,49328.96000000,46630.00000000,48889.88000000,25764127608.31085,929203956014.2224
2021-12-22,48887.59000000,49576.13000000,48421.87000000,48588.16000000,21887790445.928295,921888029984.8673
2021-12-23,48588.17000000,51375.00000000,47920.42000000,50838.81000000,26419703744.656948,960809259355.0854
2021-12-24,50838.82000000,51810.00000000,50384.43000000,50820.00000000,22535489970.197155,962312381228.0947
2021-12-25,50819.99000000,51156.23000000,50142.32000000,50399.66000000,17235296605.82555,958099737762.7762
2021-12-26,50399.67000000,51280.00000000,49412.00000000,50775.49000000,19632044502.131416,961723851972.3851
2021-12-27,50775.48000000,52088.00000000,50449.00000000,50701.44000000,22793878136.833546,960280703699.8921
2021-12-28,50701.44000000,50704.05000000,47313.01000000,47543.74000000,29538983233.48695,902655839568.4547
2021-12-29,47543.74000000,48139.08000000,46096.99000000,46464.66000000,26348739119.378136,874314106559.5542
2021-12-30,46464.66000000,47900.00000000,45900.00000000,47120.87000000,23753871435.216618,892648631305.5416
2021-12-31,47120.88000000,48548.26000000,45678.00000000,46216.93000000,25895349604.886154,876192941903.0961
2022-01-01,46216.93000000,47954.63000000,46208.37000000,47722.65000000,18904585811.03402,904551946917.3206
2022-01-02,47722.66000000,47990.00000000,46654.00000000,47286.18000000,33756128241.98571,897536090320.9355
2022-01-03,47286.18000000,47570.00000000,45696.00000000,46446.10000000,21890019531.577713,880330191985.1965
2022-01-04,46446.10000000,47557.54000000,45500.00000000,45832.01000000,24895990583.663242,876242689666.1957
2022-01-05,45832.01000000,47070.00000000,42500.00000000,43451.13000000,31837641246.01787,827723202715.1049
2022-01-06,43451.14000000,43816.00000000,42430.58000000,43082.31000000,26366602396.811768,819522879407.0583
2022-01-07,43082.30000000,43145.83000000,40610.00000000,41566.48000000,79685254648.07628,787735561341.1113
2022-01-08,41566.48000000,42300.00000000,40501.00000000,41679.74000000,23337017232.770664,792892599975.9554
2022-01-09,41679.74000000,42786.70000000,41200.02000000,41864.62000000,18016718173.608612,791648558214.5575
2022-01-10,41864.62000000,42248.50000000,39650.00000000,41822.49000000,27984634062.049942,792407724467.5966
2022-01-11,41822.49000000,43100.00000000,41268.93000000,42729.29000000,22813557397.82151,809621515508.4065
2022-01-12,42729.29000000,44322.00000000,42450.00000000,43902.66000000,28250302540.221024,832460077955.3481
